Airline,Airline_ID,Source_airport,Source_airport_ID,Dest_airport,Dest_airport_ID,Codeshare,Stops,Equipment
GS,690,XIY,3379,HET,6345,,0,E90
GS,690,XIY,3379,HFE,3389,,0,E90
GS,690,XIY,3379,HIA,7898,,0,E90
GS,690,XIY,3379,HMI,6743,,0,E90
GS,690,XIY,3379,IQN,6365,,0,E90
GS,690,XIY,3379,JIC,11473,,0,ERJ
GS,690,XIY,3379,KMG,3382,,0,320
GS,690,XIY,3379,KWE,3394,,0,E90 321
GS,690,XIY,3379,KWL,3372,,0,321
GS,690,XIY,3379,LHW,3378,,0,ERJ
GS,690,XIY,3379,LZO,6399,,0,E90
GS,690,XIY,3379,NAO,6401,,0,E90
GS,690,XIY,3379,NNG,3373,,0,320 E90
GS,690,XIY,3379,RLK,8630,,0,E90
GS,690,XIY,3379,TSN,3368,,0,E90 320 321
GS,690,XIY,3379,UYN,6368,,0,E90
GS,690,XIY,3379,YIH,6361,,0,ERJ
GS,690,XIY,3379,YZY,7987,,0,ERJ
GS,690,XIY,3379,ZYI,9846,,0,E90
GS,690,YIH,6361,XIY,3379,,0,ERJ
GS,690,YZY,7987,XIY,3379,,0,ERJ
GS,690,ZHA,6357,KMG,3382,,0,E90
GS,690,ZYI,9846,CSX,3371,,0,E90
GS,690,ZYI,9846,XIY,3379,,0,E90
GY,9620,DME,4029,FRU,2912,,0,733
GY,9620,FRU,2912,DME,4029,,0,733
H2,4737,GRU,2564,SCL,2650,,0,319
H2,4737,SCL,2650,GRU,2564,,0,319
HA,2688,HND,2359,HNL,3728,,0,332
HA,2688,HNL,3728,HND,2359,,0,332
HA,2688,HNL,3728,JFK,3797,,0,332
HA,2688,HNL,3728,LAS,3877,,0,332
HA,2688,HNL,3728,LAX,3484,,0,332
HA,2688,HNL,3728,PEK,3364,,0,332
HA,2688,HNL,3728,PHX,3462,,0,763
HA,2688,HNL,3728,SEA,3577,,0,332
HA,2688,HNL,3728,SFO,3469,,0,332
HA,2688,JFK,3797,HNL,3728,,0,332
HA,2688,JFK,3797,LAS,3877,Y,0,320
HA,2688,LAS,3877,HNL,3728,,0,332
HA,2688,LAS,3877,JFK,3797,Y,0,320
HA,2688,LAS,3877,SFO,3469,Y,0,320
HA,2688,LAX,3484,HNL,3728,,0,332
HA,2688,LAX,3484,OGG,3456,,0,763
HA,2688,OGG,3456,LAX,3484,,0,763
HA,2688,OGG,3456,SEA,3577,,0,332
HA,2688,PEK,3364,HNL,3728,,0,332
HA,2688,PHX,3462,HNL,3728,,0,763
HA,2688,SEA,3577,HNL,3728,,0,332
HA,2688,SEA,3577,OGG,3456,,0,332
HA,2688,SFO,3469,HNL,3728,,0,332
HA,2688,SFO,3469,LAS,3877,Y,0,320
HD,2765,AKJ,2299,HND,2359,,0,735 763
HD,2765,CTS,2287,HND,2359,,0,763 735
HD,2765,HKD,2288,HND,2359,,0,763
HD,2765,HND,2359,AKJ,2299,,0,735 763
HD,2765,HND,2359,CTS,2287,,0,763 735
HD,2765,HND,2359,HKD,2288,,0,763
HD,2765,HND,2359,KUH,5994,,0,735
HD,2765,HND,2359,MMB,2290,,0,735
HD,2765,HND,2359,OBO,2286,,0,735
HD,2765,KUH,5994,HND,2359,,0,735
HD,2765,MMB,2290,HND,2359,,0,735
HD,2765,OBO,2286,HND,2359,,0,735
HG,3661,AYT,1688,GRZ,1609,,0,321
HG,3661,AYT,1688,SZG,1612,,0,321
HG,3661,AYT,1688,VIE,1613,,0,321
HG,3661,CDG,1382,VIE,1613,,0,320
HG,3661,DME,4029,VIE,1613,,0,320 E90
HG,3661,FRA,340,VIE,1613,,0,E90 320
HG,3661,GRZ,1609,AYT,1688,,0,321
HG,3661,MAD,1229,VIE,1613,,0,320
HG,3661,SZG,1612,AYT,1688,,0,321
HG,3661,VIE,1613,AYT,1688,,0,321
HG,3661,VIE,1613,CDG,1382,,0,320
HG,3661,VIE,1613,DME,4029,,0,320 E90
HG,3661,VIE,1613,FRA,340,,0,E90 320
HG,3661,VIE,1613,MAD,1229,,0,320
HO,3081,BAV,6346,PVG,3406,,0,320
HO,3081,BFJ,9025,KMG,3382,,0,320
HO,3081,BFJ,9025,SHA,3391,,0,320
HO,3081,BHY,6351,PVG,3406,,0,320
HO,3081,BHY,6351,SZX,3374,,0,320
HO,3081,BKK,3885,PVG,3406,,0,320
HO,3081,CAN,3370,PVG,3406,,0,320
HO,3081,CAN,3370,SHA,3391,,0,320
HO,3081,CGQ,4380,PVG,3406,,0,320
HO,3081,CIH,6343,SHA,3391,,0,320
HO,3081,CJU,2370,PVG,3406,,0,320
HO,3081,CKG,3393,PVG,3406,,0,320
HO,3081,CKG,3393,SHA,3391,,0,320
HO,3081,CNX,3931,PVG,3406,,0,320
HO,3081,CSX,3371,KWE,3394,,0,320
HO,3081,CSX,3371,LJG,4033,,0,320
HO,3081,CSX,3371,PVG,3406,,0,320
HO,3081,CSX,3371,SHA,3391,,0,320
HO,3081,CSX,3371,WNZ,6392,,0,320
HO,3081,CTU,3395,JUH,9843,,0,320
HO,3081,CTU,3395,SHA,3391,,0,321
HO,3081,DLC,3404,HGH,3386,,0,320
HO,3081,DLC,3404,PVG,3406,,0,320
HO,3081,DOY,4145,PVG,3406,,0,320
HO,3081,FOC,3385,PVG,3406,,0,320
HO,3081,HAK,4120,PVG,3406,,0,320
HO,3081,HAK,4120,SHA,3391,,0,320
HO,3081,HGH,3386,DLC,3404,,0,320
HO,3081,HGH,3386,KWE,3394,,0,320
HO,3081,HGH,3386,KWL,3372,,0,320
HO,3081,HGH,3386,TAO,3390,,0,320
HO,3081,HKG,3077,PVG,3406,,0,320
HO,3081,HKT,3179,PVG,3406,,0,320
HO,3081,HRB,3400,PVG,3406,,0,320
HO,3081,INC,4085,PVG,3406,,0,320
HO,3081,JUH,9843,CTU,3395,,0,320
HO,3081,JUH,9843,SHA,3391,,0,320
HO,3081,KHH,2264,PVG,3406,,0,320
HO,3081,KIX,3992,PVG,3406,,0,320
HO,3081,KMG,3382,BFJ,9025,,0,320
HO,3081,KMG,3382,SHA,3391,,0,320 321
HO,3081,KWE,3394,CSX,3371,,0,320
HO,3081,KWE,3394,HGH,3386,,0,320
HO,3081,KWE,3394,SHA,3391,,0,320
HO,3081,KWE,3394,SZX,3374,,0,320
HO,3081,KWL,3372,HGH,3386,,0,320
HO,3081,KWL,3372,PVG,3406,,0,320
HO,3081,LCX,7504,SHA,3391,,0,320
HO,3081,LJG,4033,CSX,3371,,0,320
HO,3081,MFM,3121,PVG,3406,,0,320
HO,3081,NNG,3373,SHA,3391,,0,320
HO,3081,OKA,2384,PVG,3406,,0,320
HO,3081,PEK,3364,SHA,3391,,0,320
HO,3081,PVG,3406,BAV,6346,,0,320
HO,3081,PVG,3406,BHY,6351,,0,320
HO,3081,PVG,3406,BKK,3885,,0,320
HO,3081,PVG,3406,CAN,3370,,0,320
HO,3081,PVG,3406,CGQ,4380,,0,320
HO,3081,PVG,3406,CJU,2370,,0,320
HO,3081,PVG,3406,CKG,3393,,0,320
HO,3081,PVG,3406,CNX,3931,,0,320
HO,3081,PVG,3406,DLC,3404,,0,320
HO,3081,PVG,3406,DOY,4145,,0,320
HO,3081,PVG,3406,FOC,3385,,0,320
HO,3081,PVG,3406,HAK,4120,,0,320
HO,3081,PVG,3406,HKG,3077,,0,320
HO,3081,PVG,3406,HKT,3179,,0,320
HO,3081,PVG,3406,HRB,3400,,0,320
HO,3081,PVG,3406,INC,4085,,0,320
HO,3081,PVG,3406,KHH,2264,,0,320
HO,3081,PVG,3406,KIX,3992,,0,320
HO,3081,PVG,3406,KWL,3372,,0,320
HO,3081,PVG,3406,MFM,3121,,0,320
HO,3081,PVG,3406,OKA,2384,,0,320
HO,3081,PVG,3406,SHE,4144,,0,320
HO,3081,PVG,3406,SYX,4030,,0,320
HO,3081,PVG,3406,SZX,3374,,0,320
HO,3081,PVG,3406,TAO,3390,,0,320
HO,3081,PVG,3406,TGO,6348,,0,320
HO,3081,PVG,3406,TPE,2276,,0,320
HO,3081,PVG,3406,TSN,3368,,0,320
HO,3081,PVG,3406,WUH,3376,,0,320
HO,3081,PVG,3406,XFN,6360,,0,320
HO,3081,PVG,3406,XIY,3379,,0,320
HO,3081,PVG,3406,XMN,3383,,0,320
HO,3081,PVG,3406,YNY,6006,,0,320
HO,3081,PVG,3406,ZUH,6355,,0,320
HO,3081,SHA,3391,BFJ,9025,,0,320
HO,3081,SHA,3391,CAN,3370,,0,320
HO,3081,SHA,3391,CIH,6343,,0,320
HO,3081,SHA,3391,CKG,3393,,0,320
HO,3081,SHA,3391,CSX,3371,,0,320
HO,3081,SHA,3391,CTU,3395,,0,321
HO,3081,SHA,3391,INC,4085,,0,320
HO,3081,SHA,3391,JUH,9843,,0,320
HO,3081,SHA,3391,KMG,3382,,0,321 320
HO,3081,SHA,3391,KWE,3394,,0,320
HO,3081,SHA,3391,LCX,7504,,0,320
HO,3081,SHA,3391,NNG,3373,,0,320
HO,3081,SHA,3391,PEK,3364,,0,320
HO,3081,SHA,3391,SYX,4030,,0,320 321
HO,3081,SHA,3391,SZX,3374,,0,320
HO,3081,SHA,3391,TAO,3390,,0,320
HO,3081,SHA,3391,TSN,3368,,0,320
HO,3081,SHA,3391,TYN,3369,,0,320 321
HO,3081,SHA,3391,URC,3399,,0,320
HO,3081,SHA,3391,WNZ,6392,,0,320
HO,3081,SHA,3391,WUH,3376,,0,320
HO,3081,SHA,3391,XIY,3379,,0,320
HO,3081,SHA,3391,XMN,3383,,0,320
HO,3081,SHA,3391,ZUH,6355,,0,320
HO,3081,SHE,4144,PVG,3406,,0,320
HO,3081,SYX,4030,PVG,3406,,0,320
HO,3081,SYX,4030,SHA,3391,,0,320 321
HO,3081,SZX,3374,BHY,6351,,0,320
HO,3081,SZX,3374,KWE,3394,,0,320
HO,3081,SZX,3374,PVG,3406,,0,320
HO,3081,SZX,3374,SHA,3391,,0,320
HO,3081,TAO,3390,HGH,3386,,0,320
HO,3081,TAO,3390,PVG,3406,,0,320
HO,3081,TAO,3390,SHA,3391,,0,320
HO,3081,TGO,6348,PVG,3406,,0,320
HO,3081,TPE,2276,PVG,3406,,0,320
HO,3081,TSN,3368,PVG,3406,,0,320
HO,3081,TSN,3368,SHA,3391,,0,320
HO,3081,TYN,3369,SHA,3391,,0,320 321
HO,3081,URC,3399,SHA,3391,,0,320
HO,3081,WNZ,6392,CSX,3371,,0,320
HO,3081,WNZ,6392,SHA,3391,,0,320
HO,3081,WUH,3376,PVG,3406,,0,320
HO,3081,WUH,3376,SHA,3391,,0,320
HO,3081,XFN,6360,PVG,3406,,0,320
HO,3081,XIY,3379,PVG,3406,,0,320
HO,3081,XIY,3379,SHA,3391,,0,320
HO,3081,XIY,3379,XNN,6366,,0,320
HO,3081,XMN,3383,PVG,3406,,0,320
HO,3081,XMN,3383,SHA,3391,,0,320
HO,3081,XNN,6366,XIY,3379,,0,320
HO,3081,YNY,6006,PVG,3406,,0,320
HO,3081,ZUH,6355,PVG,3406,,0,320
HO,3081,ZUH,6355,SHA,3391,,0,320
HQ,2684,ADB,1706,CDG,1382,,0,320
HQ,2684,AYT,1688,BRU,302,,0,320
HQ,2684,BRU,302,AYT,1688,,0,320
HQ,2684,CDG,1382,ADB,1706,,0,320
HU,2660,AEB,8082,CAN,3370,,0,738
HU,2660,ALA,2908,PEK,3364,,0,738
HU,2660,AUH,2179,CTU,3395,Y,0,332
HU,2660,AUH,2179,PEK,3364,Y,0,332
HU,2660,AUH,2179,PVG,3406,Y,0,333
HU,2660,BAV,6346,PEK,3364,,0,738
HU,2660,BKK,3885,PEK,3364,,0,738
HU,2660,BRU,302,MAD,1229,,0,319
HU,2660,BRU,302,PEK,3364,,0,330
HU,2660,CAN,3370,AEB,8082,,0,738
HU,2660,CAN,3370,CGO,3375,,0,738
HU,2660,CAN,3370,CKG,3393,,0,738
HU,2660,CAN,3370,DOY,4145,,0,738
HU,2660,CAN,3370,FOC,3385,,0,738
HU,2660,CAN,3370,HAK,4120,,0,738
HU,2660,CAN,3370,HFE,3389,,0,738
HU,2660,CAN,3370,HGH,3386,,0,738
HU,2660,CAN,3370,KHN,3384,,0,738
HU,2660,CAN,3370,KWE,3394,,0,738
HU,2660,CAN,3370,NGB,3387,,0,738
HU,2660,CAN,3370,NKG,3388,,0,738
HU,2660,CAN,3370,PEK,3364,,0,738
HU,2660,CAN,3370,SYX,4030,,0,738
HU,2660,CAN,3370,TAO,3390,,0,738
HU,2660,CAN,3370,TPE,2276,,0,738
HU,2660,CAN,3370,TSN,3368,,0,738
HU,2660,CAN,3370,TVS,8858,,0,738
HU,2660,CAN,3370,TYN,3369,,0,738
HU,2660,CAN,3370,URC,3399,,0,738
HU,2660,CAN,3370,WEF,6388,,0,738
HU,2660,CAN,3370,WNZ,6392,,0,738
HU,2660,CAN,3370,XIY,3379,,0,738
HU,2660,CAN,3370,YIH,6361,,0,738
HU,2660,CGO,3375,CAN,3370,,0,738
HU,2660,CGO,3375,HGH,3386,,0,738
HU,2660,CGO,3375,SZX,3374,,0,738
HU,2660,CGQ,4380,PEK,3364,,0,738
HU,2660,CIH,6343,PEK,3364,,0,738
HU,2660,CKG,3393,CAN,3370,,0,738
HU,2660,CKG,3393,CSX,3371,,0,738
HU,2660,CKG,3393,ENY,6367,,0,738
HU,2660,CKG,3393,HAK,4120,,0,738
HU,2660,CKG,3393,HGH,3386,,0,738
HU,2660,CKG,3393,HKG,3077,Y,0,320
HU,2660,CKG,3393,KWL,3372,,0,738
HU,2660,CKG,3393,LHW,3378,,0,738
HU,2660,CKG,3393,PEK,3364,,0,738
HU,2660,CKG,3393,SYX,4030,,0,738
HU,2660,CKG,3393,SZX,3374,,0,738
HU,2660,CKG,3393,URC,3399,,0,738
HU,2660,CKG,3393,WNZ,6392,,0,738
HU,2660,CKG,3393,XIY,3379,,0,738
HU,2660,CKG,3393,XNN,6366,,0,738
HU,2660,CSX,3371,CKG,3393,,0,738
HU,2660,CSX,3371,FOC,3385,,0,738
HU,2660,CSX,3371,HAK,4120,,0,738
HU,2660,CSX,3371,HET,6345,,0,738
HU,2660,CSX,3371,HGH,3386,,0,738
HU,2660,CSX,3371,LHW,3378,,0,738
HU,2660,CSX,3371,NGB,3387,,0,738
HU,2660,CSX,3371,NNG,3373,,0,738
HU,2660,CSX,3371,PEK,3364,,0,738
HU,2660,CSX,3371,SYX,4030,,0,738
HU,2660,CSX,3371,TNA,4108,,0,738
HU,2660,CSX,3371,TYN,3369,,0,738
HU,2660,CSX,3371,XIY,3379,,0,738
HU,2660,CSX,3371,XMN,3383,,0,738
HU,2660,CSX,3371,XUZ,4149,,0,738
HU,2660,CTU,3395,AUH,2179,Y,0,332
HU,2660,CTU,3395,HAK,4120,,0,737
HU,2660,CTU,3395,HKG,3077,,0,332
HU,2660,CTU,3395,JZH,4301,,0,738
HU,2660,CTU,3395,PEK,3364,,0,738
HU,2660,CTU,3395,SZX,3374,,0,333 738
HU,2660,CTU,3395,URC,3399,,0,738
HU,2660,CTU,3395,XIY,3379,,0,738
HU,2660,DLC,3404,PEK,3364,,0,738
HU,2660,DLC,3404,XIY,3379,,0,738
HU,2660,DOY,4145,CAN,3370,,0,738
HU,2660,DOY,4145,PEK,3364,,0,738
HU,2660,ENY,6367,CKG,3393,,0,738
HU,2660,ENY,6367,PEK,3364,,0,738
HU,2660,FOC,3385,CAN,3370,,0,738
HU,2660,FOC,3385,CSX,3371,,0,738
HU,2660,FOC,3385,PEK,3364,,0,738
HU,2660,FOC,3385,XIY,3379,,0,738
HU,2660,FRA,340,TXL,351,,0,320 738
HU,2660,HAK,4120,CAN,3370,,0,738
HU,2660,HAK,4120,CKG,3393,,0,738
HU,2660,HAK,4120,CSX,3371,,0,738
HU,2660,HAK,4120,CTU,3395,,0,737
HU,2660,HAK,4120,HGH,3386,,0,738
HU,2660,HAK,4120,KMG,3382,,0,738
HU,2660,HAK,4120,PEK,3364,,0,738
HU,2660,HAK,4120,PVG,3406,,0,737 738
HU,2660,HAK,4120,SZX,3374,,0,738
HU,2660,HET,6345,CSX,3371,,0,738
HU,2660,HET,6345,PEK,3364,,0,738
HU,2660,HET,6345,XIY,3379,,0,738
HU,2660,HFE,3389,CAN,3370,,0,738
HU,2660,HFE,3389,SZX,3374,,0,738
HU,2660,HGH,3386,CAN,3370,,0,738
HU,2660,HGH,3386,CGO,3375,,0,738
HU,2660,HGH,3386,CKG,3393,,0,738
HU,2660,HGH,3386,CSX,3371,,0,738
HU,2660,HGH,3386,HAK,4120,,0,738
HU,2660,HGH,3386,HKG,3077,,0,320 332
HU,2660,HGH,3386,JNZ,6412,,0,738
HU,2660,HGH,3386,PEK,3364,,0,738
HU,2660,HGH,3386,SHE,4144,,0,738
HU,2660,HGH,3386,SYX,4030,,0,738
HU,2660,HGH,3386,SZX,3374,,0,738
HU,2660,HGH,3386,TYN,3369,,0,738
HU,2660,HGH,3386,WEF,6388,,0,738
HU,2660,HGH,3386,WUH,3376,,0,738
HU,2660,HGH,3386,XIY,3379,,0,738
HU,2660,HKG,3077,CKG,3393,Y,0,320
HU,2660,HKG,3077,CTU,3395,,0,332
HU,2660,HKG,3077,HGH,3386,,0,332 320
HU,2660,HKG,3077,PEK,3364,,0,332 320
HU,2660,HKT,3179,PEK,3364,,0,738
HU,2660,HLD,3366,PEK,3364,,0,738
HU,2660,HRB,3400,PEK,3364,,0,738
HU,2660,INC,4085,XIY,3379,,0,738
HU,2660,JMU,6411,PEK,3364,,0,738
HU,2660,JNZ,6412,HGH,3386,,0,738
HU,2660,JZH,4301,CTU,3395,,0,738
HU,2660,KHN,3384,CAN,3370,,0,738
HU,2660,KHN,3384,PEK,3364,,0,738
HU,2660,KHN,3384,XIY,3379,,0,738
HU,2660,KHV,2927,PEK,3364,,0,320
HU,2660,KJA,4374,PEK,3364,,0,320
HU,2660,KMG,3382,HAK,4120,,0,738
HU,2660,KMG,3382,PEK,3364,,0,738
HU,2660,KMG,3382,SZX,3374,,0,738
HU,2660,KMG,3382,XIY,3379,,0,738
HU,2660,KWE,3394,CAN,3370,,0,738
HU,2660,KWE,3394,PEK,3364,,0,738
HU,2660,KWE,3394,SZX,3374,,0,738
HU,2660,KWL,3372,CKG,3393,,0,738
HU,2660,KWL,3372,PEK,3364,,0,738
HU,2660,LAX,3484,PVG,3406,Y,0,777
HU,2660,LED,2948,PEK,3364,,0,333
HU,2660,LHW,3378,CKG,3393,,0,738
HU,2660,LHW,3378,CSX,3371,,0,738
HU,2660,LHW,3378,PEK,3364,,0,738
HU,2660,LHW,3378,PVG,3406,,0,738
HU,2660,LHW,3378,SZX,3374,,0,738
HU,2660,LHW,3378,XIY,3379,,0,738
HU,2660,LYI,6385,SZX,3374,,0,738
HU,2660,MAD,1229,BRU,302,,0,319
HU,2660,MDG,3402,PEK,3364,,0,738
HU,2660,MLE,3156,PEK,3364,,0,767
HU,2660,NDG,6413,PEK,3364,,0,738
HU,2660,NGB,3387,CAN,3370,,0,738
HU,2660,NGB,3387,CSX,3371,,0,738
HU,2660,NGB,3387,PEK,3364,,0,738
HU,2660,NGB,3387,SZX,3374,,0,738
HU,2660,NKG,3388,CAN,3370,,0,738
HU,2660,NKG,3388,SZX,3374,,0,738
HU,2660,NKG,3388,XIY,3379,,0,738
HU,2660,NNG,3373,CSX,3371,,0,738
HU,2660,NNG,3373,PEK,3364,,0,738
HU,2660,NZH,6954,PEK,3364,,0,738
HU,2660,ORD,3830,PEK,3364,,0,787
HU,2660,ORD,3830,PVG,3406,Y,0,777
HU,2660,OVB,4078,PEK,3364,,0,320
HU,2660,PEK,3364,ALA,2908,,0,738
HU,2660,PEK,3364,AUH,2179,Y,0,332
HU,2660,PEK,3364,BAV,6346,,0,738
HU,2660,PEK,3364,BKK,3885,,0,738
HU,2660,PEK,3364,BRU,302,,0,330
HU,2660,PEK,3364,CAN,3370,,0,738
HU,2660,PEK,3364,CGQ,4380,,0,738
HU,2660,PEK,3364,CIH,6343,,0,738
HU,2660,PEK,3364,CKG,3393,,0,738
HU,2660,PEK,3364,CSX,3371,,0,738
HU,2660,PEK,3364,CTU,3395,,0,738
HU,2660,PEK,3364,DLC,3404,,0,738
HU,2660,PEK,3364,DOY,4145,,0,738
HU,2660,PEK,3364,ENY,6367,,0,738
HU,2660,PEK,3364,FOC,3385,,0,738
HU,2660,PEK,3364,HAK,4120,,0,738
HU,2660,PEK,3364,HET,6345,,0,738
HU,2660,PEK,3364,HGH,3386,,0,738
HU,2660,PEK,3364,HKG,3077,,0,320 332
HU,2660,PEK,3364,HKT,3179,,0,738
HU,2660,PEK,3364,HLD,3366,,0,738
HU,2660,PEK,3364,HRB,3400,,0,738
HU,2660,PEK,3364,INC,4085,,0,738
HU,2660,PEK,3364,JMU,6411,,0,738
HU,2660,PEK,3364,KHN,3384,,0,738
HU,2660,PEK,3364,KHV,2927,,0,320
HU,2660,PEK,3364,KJA,4374,,0,320
HU,2660,PEK,3364,KMG,3382,,0,738
HU,2660,PEK,3364,KWE,3394,,0,738
HU,2660,PEK,3364,KWL,3372,,0,738
HU,2660,PEK,3364,LED,2948,,0,333
HU,2660,PEK,3364,LHW,3378,,0,738
HU,2660,PEK,3364,MDG,3402,,0,738
HU,2660,PEK,3364,MLE,3156,,0,767
HU,2660,PEK,3364,NDG,6413,,0,738
HU,2660,PEK,3364,NGB,3387,,0,738
HU,2660,PEK,3364,NNG,3373,,0,738
HU,2660,PEK,3364,NZH,6954,,0,738
HU,2660,PEK,3364,ORD,3830,,0,787
HU,2660,PEK,3364,OVB,4078,,0,320
HU,2660,PEK,3364,PUS,2372,Y,0,333
HU,2660,PEK,3364,SEA,3577,,0,787
HU,2660,PEK,3364,SHA,3391,,0,738
HU,2660,PEK,3364,SVO,2985,,0,333
HU,2660,PEK,3364,SYX,4030,,0,738
HU,2660,PEK,3364,SZX,3374,,0,738 333
HU,2660,PEK,3364,TPE,2276,,0,738
HU,2660,PEK,3364,TXL,351,,0,330
HU,2660,PEK,3364,URC,3399,,0,738
HU,2660,PEK,3364,UYN,6368,,0,738
HU,2660,PEK,3364,WEF,6388,,0,738
HU,2660,PEK,3364,WNZ,6392,,0,738
HU,2660,PEK,3364,WUA,6955,,0,738
HU,2660,PEK,3364,WUH,3376,,0,738
HU,2660,PEK,3364,XIY,3379,,0,738 787
HU,2660,PEK,3364,XMN,3383,,0,738
HU,2660,PEK,3364,XNN,6366,,0,738
HU,2660,PEK,3364,YIH,6361,,0,738
HU,2660,PEK,3364,YYZ,193,,0,787
HU,2660,PUS,2372,PEK,3364,Y,0,333
HU,2660,PVG,3406,AUH,2179,Y,0,333
HU,2660,PVG,3406,HAK,4120,,0,737 738
HU,2660,PVG,3406,LAX,3484,Y,0,777
HU,2660,PVG,3406,LHW,3378,,0,738
HU,2660,PVG,3406,ORD,3830,Y,0,777
HU,2660,PVG,3406,TYN,3369,,0,738
HU,2660,PVG,3406,WEF,6388,,0,738
HU,2660,PVG,3406,XIY,3379,,0,738
HU,2660,SEA,3577,PEK,3364,,0,787
HU,2660,SHA,3391,PEK,3364,,0,738
HU,2660,SHA,3391,TSN,3368,,0,738
HU,2660,SHA,3391,TYN,3369,,0,738
HU,2660,SHA,3391,URC,3399,,0,738
HU,2660,SHE,4144,HGH,3386,,0,738
HU,2660,SJW,6347,SZX,3374,,0,738
HU,2660,SVO,2985,PEK,3364,,0,333
HU,2660,SYX,4030,CAN,3370,,0,738
HU,2660,SYX,4030,CKG,3393,,0,738
HU,2660,SYX,4030,CSX,3371,,0,738
HU,2660,SYX,4030,HGH,3386,,0,738
HU,2660,SYX,4030,PEK,3364,,0,738
HU,2660,SYX,4030,SZX,3374,,0,738
HU,2660,SYX,4030,XIY,3379,,0,738
HU,2660,SZX,3374,CGO,3375,,0,738
HU,2660,SZX,3374,CKG,3393,,0,738
HU,2660,SZX,3374,CTU,3395,,0,333 738
HU,2660,SZX,3374,HAK,4120,,0,738
HU,2660,SZX,3374,HFE,3389,,0,738
HU,2660,SZX,3374,HGH,3386,,0,738
HU,2660,SZX,3374,KMG,3382,,0,738
HU,2660,SZX,3374,KWE,3394,,0,738
HU,2660,SZX,3374,LHW,3378,,0,738
HU,2660,SZX,3374,LYI,6385,,0,738
HU,2660,SZX,3374,NGB,3387,,0,738
HU,2660,SZX,3374,NKG,3388,,0,738
HU,2660,SZX,3374,PEK,3364,,0,333 738
HU,2660,SZX,3374,SJW,6347,,0,738
HU,2660,SZX,3374,SYX,4030,,0,738
HU,2660,SZX,3374,TNA,4108,,0,738
HU,2660,SZX,3374,TSN,3368,,0,738
HU,2660,SZX,3374,TYN,3369,,0,738
HU,2660,SZX,3374,URC,3399,,0,738
HU,2660,SZX,3374,XFN,6360,,0,738
HU,2660,SZX,3374,XIY,3379,,0,738 333
HU,2660,SZX,3374,XUZ,4149,,0,738
HU,2660,SZX,3374,YIH,6361,,0,738
HU,2660,TAO,3390,CAN,3370,,0,738
HU,2660,TAO,3390,XIY,3379,,0,738
HU,2660,TNA,4108,CSX,3371,,0,738
HU,2660,TNA,4108,SZX,3374,,0,738
HU,2660,TNA,4108,XIY,3379,,0,738
HU,2660,TPE,2276,CAN,3370,,0,738
HU,2660,TPE,2276,PEK,3364,,0,738
HU,2660,TPE,2276,XIY,3379,,0,738
HU,2660,TSN,3368,CAN,3370,,0,738
HU,2660,TSN,3368,SHA,3391,,0,738
HU,2660,TSN,3368,SZX,3374,,0,738
HU,2660,TVS,8858,CAN,3370,,0,738
HU,2660,TXL,351,FRA,340,,0,320
HU,2660,TXL,351,PEK,3364,,0,330
HU,2660,TYN,3369,CAN,3370,,0,738
HU,2660,TYN,3369,CSX,3371,,0,738
HU,2660,TYN,3369,HGH,3386,,0,738
HU,2660,TYN,3369,PVG,3406,,0,738
HU,2660,TYN,3369,SHA,3391,,0,738
HU,2660,TYN,3369,SZX,3374,,0,738
HU,2660,URC,3399,CAN,3370,,0,738
HU,2660,URC,3399,CKG,3393,,0,738
HU,2660,URC,3399,CTU,3395,,0,738
HU,2660,URC,3399,PEK,3364,,0,738
HU,2660,URC,3399,SHA,3391,,0,738
HU,2660,URC,3399,SZX,3374,,0,738
HU,2660,URC,3399,XIY,3379,,0,738
HU,2660,UYN,6368,PEK,3364,,0,738
HU,2660,WEF,6388,CAN,3370,,0,738
HU,2660,WEF,6388,HGH,3386,,0,738
HU,2660,WEF,6388,PEK,3364,,0,738
HU,2660,WEF,6388,PVG,3406,,0,738
HU,2660,WNZ,6392,CAN,3370,,0,738
HU,2660,WNZ,6392,CKG,3393,,0,738
HU,2660,WNZ,6392,PEK,3364,,0,738
HU,2660,WUA,6955,PEK,3364,,0,738
HU,2660,WUA,6955,XIY,3379,,0,738
HU,2660,WUH,3376,HGH,3386,,0,738
HU,2660,WUH,3376,PEK,3364,,0,738
HU,2660,WUH,3376,XIY,3379,,0,738
HU,2660,XFN,6360,SZX,3374,,0,738
HU,2660,XIY,3379,CAN,3370,,0,738
HU,2660,XIY,3379,CKG,3393,,0,738
HU,2660,XIY,3379,CSX,3371,,0,738
HU,2660,XIY,3379,CTU,3395,,0,738
HU,2660,XIY,3379,DLC,3404,,0,738
HU,2660,XIY,3379,FOC,3385,,0,738
HU,2660,XIY,3379,HET,6345,,0,738
HU,2660,XIY,3379,HGH,3386,,0,738
HU,2660,XIY,3379,INC,4085,,0,738
HU,2660,XIY,3379,KHN,3384,,0,738
HU,2660,XIY,3379,KMG,3382,,0,738
HU,2660,XIY,3379,LHW,3378,,0,738
HU,2660,XIY,3379,NKG,3388,,0,738
HU,2660,XIY,3379,PEK,3364,,0,787 738
HU,2660,XIY,3379,PVG,3406,,0,738
HU,2660,XIY,3379,SYX,4030,,0,738
HU,2660,XIY,3379,SZX,3374,,0,738 333
